corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt,longitude,latitude,corp_depth1_cd,corp_depth1_nm,corp_depth2_cd,corp_depth2_nm,corp_depth3_cd,corp_depth3_nm,corp_depth4_cd,corp_depth4_nm,corp_depth5_cd,corp_depth5_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm
1343920,유안타제4호기업인수목적 주식회사,"Yuanta 4 SPECIAL PURPOSE ACQUISITION Co., LTD.",313750,조성선,E,1101116935170.0,8198601372,서울특별시 중구 을지로 76 유안타증권,-,,02-3770-2000,,66199.0,20181123.0,12.0,126.986232723135,37.5657092662852,66.0,금융 및 보험 관련 서비스업,661.0,금융 지원 서비스업,6619.0,기타 금융 지원 서비스업,66199.0,그 외 기타 금융 지원 서비스업,,,1100000000,서울특별시,1114000000,중구,1114000000,
1351822,한화에스비아이기업인수목적 주식회사,"Hanwha Sbi Special Purpose Acquisition Co., Ltd.",317320,이준효,E,1101116986834.0,4728801177,서울특별시 영등포구 여의대로 56 한화금융센터 10층,,,02-3772-7326,,66199.0,20190116.0,12.0,126.922872650933,37.5240793528555,66.0,금융 및 보험 관련 서비스업,661.0,금융 지원 서비스업,6619.0,기타 금융 지원 서비스업,66199.0,그 외 기타 금융 지원 서비스업,,,1100000000,서울특별시,1156000000,영등포구,1156000000,
260392,대원전선(주),"DAWON CABLE CO.,LTD",006340,서명환,Y,1348110001181.0,1248105047,충청남도 예산군  고덕면 호음덕령길 92,www.daewoncable.co.kr,,041-339-3400,041-339-3406,28302.0,19691129.0,12.0,126.73161973827,36.7716115923103,28.0,전기장비 제조업,283.0,절연선 및 케이블 제조업,2830.0,절연선 및 케이블 제조업,28302.0,기타 절연선 및 케이블 제조업,,,4400000000,충청남도,4481000000,예산군,4481000000,
379016,이엘케이(주),ELKCorporation,094190,신동혁,E,1601110081614.0,3068135105,대전광역시 유성구  테크노2로 89 이엘케이대덕공장,www.elk.co.kr,,042-939-9300,042-939-9350,26299.0,19990428.0,12.0,127.397520516373,36.4302096821001,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자부품 제조업,2629.0,기타 전자부품 제조업,26299.0,그 외 기타 전자부품 제조업,,,3000000000,대전광역시,3020000000,유성구,3020000000,
523307,(주)다원시스,"DAWONSYS CO., LTD",068240,박선순,K,1350110049607.0,1348129935,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,www.dawonsys.com ,,031-8085-3010,031-319-9327,2811.0,19960115.0,12.0,126.722449712069,37.3074642404924,28.0,전기장비 제조업,281.0,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2811.0,"전동기, 발전기 및 전기 변환장치 제조업",,,,,4100000000,경기도,4127300000,안산시,4127300000,단원구
563147,(주)에스에이티,"Solution Advanced Technology Co.,Ltd.",158300,"소진석, 황성철 (각자대표이사)",E,1355110151048.0,1408102004,경기도 시흥시 엠티브이26로58번길 25 (정왕동),www.sateng.co.kr,,031-433-4711,031-433-1441,29271.0,20040701.0,12.0,126.707895270503,37.3227249376882,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29271.0,반도체 제조용 기계 제조업,,,4100000000,경기도,4139000000,시흥시,4139000000,
1371312,케이비제18호기업인수목적 주식회사,KB No.18 Special Purpose Acquisition Company,323940,최웅,E,1101117078143.0,7428801339,"서울특별시 양천구 신정중앙로 63, 205호",없음,,02-2699-7433,,661.0,20190415.0,12.0,126.858998675499,37.5271038664583,66.0,금융 및 보험 관련 서비스업,661.0,금융 지원 서비스업,,,,,,,1100000000,서울특별시,1147000000,양천구,1147000000,
153524,태림포장(주),"Tailim Packaging Co., Ltd",011280,이복진,Y,1301110010015.0,1338122623,경기도 시흥시 공단1대로379번안길 74,www.tailim.com,,031-499-3333,031)498-1115,1721.0,19760412.0,12.0,126.745988624278,37.328023862753,17.0,"펄프, 종이 및 종이제품 제조업",172.0,"골판지, 종이 상자 및 종이 용기 제조업",1721.0,골판지 및 골판지 가공제품 제조업,,,,,4100000000,경기도,4139000000,시흥시,4139000000,
962223,지니언스(주),"GENIANS, INC.",263860,이동범,K,1311110131159.0,1298180148,"경기도 안양시 동안구 벌말로 66 12층 A-F(관양동,평촌역 하이필드)",www.genians.co.kr/,,031-8084-9770,070-4332-1683,58221.0,20050106.0,12.0,126.97009369855,37.3943326295581,58.0,출판업,582.0,소프트웨어 개발 및 공급업,5822.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221.0,시스템 소프트웨어 개발 및 공급업,,,4100000000,경기도,4117300000,안양시,4117300000,동안구
267881,보성파워텍(주),"BOSUNG POWER TECHNOLOGY CO., LTD.",006910,임재황,K,1301110007765.0,1348102237,충청북도 충주시 주덕읍 대창길 70 -,www.bosungpower.co.kr,,031 -491 -0311,031-491-5317,2511.0,19701121.0,12.0,127.76120387156,36.9625636585115,25.0,금속가공제품 제조업; 기계 및 가구 제외,251.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",2511.0,구조용 금속제품 제조업,,,,,4300000000,충청북도,4313000000,충주시,4313025000,주덕읍
1366365,이베스트이안기업인수목적1호 주식회사,Ebest Ian Special Purpose Aquisition 1 Company,323210,권홍철,E,1101117067229.0,2508101428,"서울특별시 영등포구 여의나루로 60 26층(여의도동, 포스트타워)",,,02-3779-8840,,661.0,20190404.0,12.0,126.926225192863,37.5223003029771,66.0,금융 및 보험 관련 서비스업,661.0,금융 지원 서비스업,,,,,,,1100000000,서울특별시,1156000000,영등포구,1156000000,
105156,극동유화(주),"KUKDONG OIL & CHEMICALS CO.,LTD",014530,"장홍선, 장선우 (각자대표)",Y,1845110001335.0,6218100510,경상남도 양산시  어실로 101,www.kdoc.co.kr,,055-370-9900,055-383-9918,19221.0,19791228.0,12.0,129.029867862807,35.370371071534,19.0,"코크스, 연탄 및 석유정제품 제조업",192.0,석유 정제품 제조업,1922.0,석유 정제물 재처리업,19221.0,윤활유 및 그리스 제조업,,,4800000000,경상남도,4833000000,양산시,4833000000,
1262023,(주)루트락,"RootLoc Co., Ltd.",253610,박종진,N,1211110269473.0,1308692561,"서울특별시 금천구 디지털로9길 68B125호 (가산동,대륭포스트타워5차)",rootloc.com/,,02-6941-4300,02-6941-4309,467.0,20140515.0,12.0,126.886418278694,37.4810758439164,46.0,도매 및 상품 중개업,467.0,기타 전문 도매업,,,,,,,1100000000,서울특별시,1154500000,금천구,1154500000,
116073,그린기술투자(주),"Green Technology Investment Co.,Ltd.",025340,강정원,E,1601110020406.0,3058111041,"서울특별시 강남구 밤고개로1길 10 625호 (수서동, 수서현대벤쳐빌)",www.gtic.co.kr,,02-2226-9900,,64209.0,19900228.0,12.0,127.101844450006,37.4880244867416,64.0,금융업,642.0,신탁업 및 집합투자업,6420.0,신탁업 및 집합투자업,64209.0,기타 금융 투자업,,,1100000000,서울특별시,1168000000,강남구,1168000000,
1336285,에스케이에이씨피씨제4호기업인수목적(주),"SK ACPC NO.4 SPECIAL PURPOSE ACQUISITION CO., LTD.",307070,박신규,E,1101116852738.0,1238701185,서울특별시 영등포구 국제금융로8길 31 4층,,,02-3773-9151,,661.0,20180824.0,12.0,126.928066576601,37.5197460148873,66.0,금융 및 보험 관련 서비스업,661.0,금융 지원 서비스업,,,,,,,1100000000,서울특별시,1156000000,영등포구,1156000000,
176792,오렌지라이프생명보험(주),"Orange Life Insurance,Ltd.",079440,정문국,E,1101110803092.0,1028128910,"서울특별시 중구 세종대로7길 37 (순화동, 오렌지센터)",www.orangelife.co.kr,,02-2020-8382,02-2200-9959,65110.0,19910909.0,12.0,126.972489681085,37.5607512032557,65.0,보험 및 연금업,651.0,보험업,6511.0,생명 보험업,65110.0,생명 보험업,,,1100000000,서울특별시,1114000000,중구,1114000000,
366793,(주)에스제이케이,"SJK CO.,LTD.",080440,"나종욱, 김민강 (각자대표이사)",E,1615110016357.0,3128119788,서울특별시 금천구 벚꽃로 278 SJ테크노빌 205호,SEJIN.COM,,02-2106-2309,02-866-4381,467.0,19950209.0,12.0,126.884634912937,37.4794931161957,46.0,도매 및 상품 중개업,467.0,기타 전문 도매업,,,,,,,1100000000,서울특별시,1154500000,금천구,1154500000,
351630,(주)세코닉스,"SEKONIX CO., LTD.",053450,박은경,K,1158110006449.0,1278112192,경기도 동두천시  평화로2862번길 28,www.sekonix.com,www.sekonix.com,031-860-1000,031-860-1091,273.0,19881224.0,12.0,127.059534853625,37.9412758446277,27.0,"의료, 정밀, 광학기기 및 시계 제조업",273.0,사진장비 및 광학기기 제조업,,,,,,,4100000000,경기도,4125000000,동두천시,4125000000,
867098,(주)티로보틱스,"T-Robotics co., Ltd.",117730,안승욱,K,1311110126936.0,1298178206,경기도 오산시 가장산업서북로 103-37 (지곶동),www.t-robotics.net/,,031-716-4507,031-716-4509,29271.0,20041027.0,12.0,127.028129766962,37.171587333524,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29271.0,반도체 제조용 기계 제조업,,,4100000000,경기도,4137000000,오산시,4137000000,
481223,주식회사 넥스피안,NEXPIAN,079560,강석우,E,1101112332221.0,1198150730,경기도 화성시 반월남길62번길 26-13 (반월동),www.nexpian.co.kr,,070-7492-2032,031-224-8635,2629.0,20010913.0,12.0,127.057079349933,37.227822564492,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자부품 제조업,2629.0,기타 전자부품 제조업,,,,,4100000000,경기도,4159000000,화성시,4159000000,
989327,(주)엘피케이로보틱스,"LPK ROBOTICS Co.,Ltd.",183350,심태호,E,2849110048411.0,1418100616,인천광역시 부평구 부평대로329번길 86-,lpkrobotics.com,,032-341-1645,032-341-1648,29280.0,20040626.0,12.0,126.716907187368,37.521545285447,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2928.0,산업용 로봇 제조업,29280.0,산업용 로봇 제조업,,,2800000000,인천광역시,2823700000,부평구,2823700000,
146649,일진홀딩스(주),"ILJIN HOLDINGS CO.,LTD",015860,허정석,Y,1201110011990.0,1248134732,경기도 화성시  만년로 905-17,www.iljin.co.kr,,031-220-0500,02-707-9698,64992.0,19820127.0,12.0,127.004147871158,37.1896399905593,64.0,금융업,649.0,기타 금융업,6499.0,그 외 기타 금융업,64992.0,지주회사,,,4100000000,경기도,4159000000,화성시,4159000000,
601191,(주)하나기술,"HANA TECHNOLOGY CO.,LTD.",299030,오태봉,K,1348110080937.0,1248607579,경기도 용인시 처인구 남사면 전나무골길2번길 56-7,www.hn-tech.co.kr,,031-8053-4000,031-378-3825,29299.0,20030318.0,12.0,127.128543124757,37.1541623612485,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2929.0,기타 특수 목적용 기계 제조업,29299.0,그 외 기타 특수목적용 기계 제조업,,,4100000000,경기도,4146100000,용인시,4146100000,처인구
148443,제일파마홀딩스(주),JEIL PHARMA HOLDINGS INC.,002620,한상철,Y,1101110026652.0,1148101234,서울특별시 서초구 사평대로 343,www.jeilpharm.co.kr,,02-549-7451,02-518-6485,715.0,19590307.0,12.0,127.020404733759,37.5036427749624,71.0,전문 서비스업,715.0,회사 본부 및 경영 컨설팅 서비스업,,,,,,,1100000000,서울특별시,1165000000,서초구,1165000000,
148939,조광피혁(주),"CHOKWANG LEATHER CO.,LTD",004700,이연석,Y,1501110001036.0,3158107132,"충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)",www.chokwang.co.kr,,043-270-5311-3,02-553-6997,15110.0,19660803.0,12.0,127.442909925278,36.6424984415403,15.0,"가죽, 가방 및 신발 제조업",151.0,"가죽, 가방 및 유사제품 제조업",1511.0,모피 및 가죽 제조업,15110.0,모피 및 가죽 제조업,,,4300000000,충청북도,4311300000,청주시,4311300000,흥덕구
966168,(주)디알젬,DRGEM CORPORATION,263690,박정병,K,1101112863789.0,2208671516,경기도 광명시 하안로 60 광명테크노파크 E동 7층  ;,www.drgem.co.kr,,02-869-8566,02-869-8567,27111.0,20030925.0,12.0,126.894026227665,37.4447447627685,27.0,"의료, 정밀, 광학기기 및 시계 제조업",271.0,의료용 기기 제조업,2711.0,방사선 장치 및 전기식 진단 기기 제조업,27111.0,방사선 장치 제조업,,,4100000000,경기도,4121000000,광명시,4121000000,
438036,팅크웨어(주),ThinkwareSystemsCorporation,084730,이흥복,K,1101111394420.0,2298126731,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층,www.thinkware.co.kr,,02-589-9000,02-589-9200,264.0,19970326.0,12.0,127.110467524727,37.4021021626954,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송 장비 제조업,,,,,,,4100000000,경기도,4113500000,성남시,4113500000,분당구
1255652,(주)레이크머티리얼즈,"Lake Materials Co., Ltd.",281740,김진동,K,1101116525723.0,8938600629,세종특별자치시  전의면 산단길 22-144 -,www.lake-led.com ,,044-414-9400,044-865-0095,204.0,20170922.0,12.0,127.220731405418,36.6976321825953,20.0,화학물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,,,,,,,3600000000,세종특별자치시,3611000000,,3611000000,
664181,(주)인텔리안테크놀로지스,INTELLIAN TECHNOLOGIES Inc.,189300,성상엽,K,1101112948086.0,2118745307,경기도 평택시 진위면 진위산단로 18-7,www.intelliantech.com,,02-511-2244,02-511-2235,26429.0,20040205.0,12.0,127.083833649622,37.12082585074,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송 장비 제조업,2642.0,방송 및 무선 통신장비 제조업,26429.0,기타 무선 통신장비 제조업,,,4100000000,경기도,4122000000,평택시,4122031000,진위면
1058101,(주)라파스,"Raphas Co., Ltd.",214260,정도현,K,1101113430040.0,1058690704,서울특별시 강서구 마곡중앙8로1길 62 라파스  ;,www.raphas.com,,02-392-3011,023923012,20423.0,20060330.0,12.0,126.837020878676,37.5663748642575,20.0,화학물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20423.0,화장품 제조업,,,1100000000,서울특별시,1150000000,강서구,1150000000,
1213586,아이디피(주),"IDP Corp., Ltd.",332370,노현철,K,1101113356410.0,1138602012,"서울특별시 구로구 디지털로33길 50, 601",www.idp-corp.com,,02-6099-3700,02-6099-3717,26329.0,20051208.0,12.0,,,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변장치 제조업,2632.0,기억장치 및 주변기기 제조업,26329.0,기타 주변기기 제조업,,,1100000000,서울특별시,1153000000,구로구,1153000000,
268181,(주)에스피컴텍,"SP. COMTECH CO., LTD.",039110,주해성,E,1101110934384.0,2128126771,"경기도 성남시 분당구 황새울로351번길 10 (서현동, 여암빌딩) 8층",,,070-4179-8257,031-704-0255,68112.0,19930415.0,12.0,127.123152728363,37.3876632833367,68.0,부동산업,681.0,부동산 임대 및 공급업,6811.0,부동산 임대업,68112.0,비주거용 건물 임대업,,,4100000000,경기도,4113500000,성남시,4113500000,분당구
552992,(주)진매트릭스,GENEMATRIX INC.,109820,김수옥,K,1101112124389.0,1018165547,"경기도 성남시 분당구  대왕판교로 700 삼평동 코리아바이오파크 8층,7층",www.genematrix.net,,031-628-2000,031-628-*2002,70113.0,20001207.0,12.0,127.1054368426,37.4035481182679,70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70113.0,의학 및 약학 연구개발업,,,4100000000,경기도,4113500000,성남시,4113500000,분당구
173731,(주)씨앤에스자산관리,"C&S ASSET MANAGEMENT CO., LTD.",032040,이선욱,E,1101110266620.0,1028119575,"서울특별시 종로구  사직로 130 (적선동,적선현대제1빌딩제907호)",www.cnsamc.com,,02-732-9676,02-733-3829,759.0,19800108.0,12.0,126.973321784452,37.5753675264983,75.0,사업지원 서비스업,759.0,기타 사업지원 서비스업,,,,,,,1100000000,서울특별시,1111000000,종로구,1111000000,
396925,(주)엠로,"EMRO., Incorporated",058970,송재민,K,1101111906887.0,2208181381,"서울특별시 영등포구 당산로41길 11, SK V1센터 E동 5층",www.emro.co.kr,,02-785-9848,02-785-6990,582.0,20000315.0,12.0,126.898319035004,37.5308112501685,58.0,출판업,582.0,소프트웨어 개발 및 공급업,,,,,,,1100000000,서울특별시,1156000000,영등포구,1156000000,
1141942,(주)액트로,"ACTRO CO.,Ltd",290740,하동길,K,1352110033862.0,1388178118,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,www.actro.co.kr,,031-689-4567,031-629-6717,262.0,20120904.0,12.0,127.066343838849,37.2710305571186,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자부품 제조업,,,,,,,4100000000,경기도,4146300000,용인시,4146300000,기흥구
524421,(주)테스,"TESCO.,LTD.",095610,"주숭일, 이재호 (각자 대표이사)",K,1345110064482.0,1358157375,경기도 용인시 처인구 양지면 중부대로 2374-36,www.hites.co.kr,www.hites.co.kr,031-323-2552,031-323-2555,29271.0,20020919.0,12.0,127.301851603176,37.2341403800853,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29271.0,반도체 제조용 기계 제조업,,,4100000000,경기도,4146100000,용인시,4146136000,처인구 양지면
491336,잘만테크(주),"ZalmanTechCo.,Ltd.",090120,인건웅,E,1351110047972.0,1238147573,"경기도 안양시 동안구 벌말로 126 (관양동, 평촌오비즈타워) 2612호",www.zalman.co.kr,,02-2107-3544,02-2107-3322,263.0,19990107.0,12.0,126.970274096871,37.3996441086743,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변장치 제조업,,,,,,,4100000000,경기도,4117300000,안양시,4117300000,동안구
556615,모바일어플라이언스 주식회사,"MOBILE APPLIANCE, INC.",087260,이재신,K,1311110115054.0,1298172027,경기도 안양시 동안구 시민대로 401,www.mobileappliance.co.kr,,031-421-8071,031-777-8076,582.0,20040416.0,12.0,126.974376581417,37.3970245375177,58.0,출판업,582.0,소프트웨어 개발 및 공급업,,,,,,,4100000000,경기도,4117300000,안양시,4117300000,동안구
447760,(주)미래컴퍼니,meerecompanyIncorporated,049950,김준구,K,1101110911192.0,2118196221,경기도 화성시  양감면 정문송산로 69-12,www.meerecompany.com,,(031)350-9801,031-352-8871,29271.0,19921230.0,12.0,126.982572582412,37.0994965217118,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29271.0,반도체 제조용 기계 제조업,,,4100000000,경기도,4159000000,화성시,4159000000,
1084294,오토앤(주),AUTO& Inc.,353590,최찬욱,K,1352110032202.0,1388172768,경기도 안양시 만안구 전파로24번길 63,www.auton.kr,,16447160,031-465-3387,4521.0,20120131.0,12.0,126.936227232617,37.3879660141818,45.0,자동차 및 부품 판매업,452.0,자동차 부품 및 내장품 판매업,4521.0,자동차 신품 부품 및 내장품 판매업,,,,,4100000000,경기도,4117100000,안양시,4117100000,만안구
118284,동일금속(주),"DONGIL METAL CO., LTD.",109860,오길봉,K,1701110020397.0,5058124020,경상북도 영천시 금호읍 덕성리 327,www.dongilmetal.co.kr,,054-333-5501,0543341596,24312.0,19841220.0,12.0,128.862198053805,35.9278958786787,24.0,1차 금속 제조업,243.0,금속 주조업,2431.0,철강 주조업,24312.0,강주물 주조업,,,4700000000,경상북도,4723000000,영천시,4723025022,금호읍 덕성리
442145,(주)아바코,"AVACOCO.,LTD.",083930,김광현,K,1701110166737.0,5038143827,대구 달서구 월암동 1107번지,www.avaco.co.kr,,053-583-8150,053-588-9209,29272.0,20000116.0,12.0,128.517449698267,35.8279953337699,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29272.0,디스플레이 제조용 기계 제조업,,,,,,,,
411446,(주)큐에스아이,"Q.S.ICo.,Ltd.",066310,이청대,K,1615110037709.0,3128143181,충청남도 천안시 서북구  성거읍 천흥8길 17,www.qsilaser.com,,041-410-5010,041-555-5186,2612.0,20000707.0,12.0,127.208221355268,36.8832546174341,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2612.0,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,,,,4400000000,충청남도,4413300000,천안시,4413300000,서북구
1137295,프리시젼바이오(주),Precision Biosensor Inc.,335810,김한신,K,1601110265995.0,3148608943,대전시 유성구 테크노2로 306,precision-bio.com/,,042-867-6300,,27199.0,20090928.0,12.0,127.410985277238,36.4151091714314,27.0,"의료, 정밀, 광학기기 및 시계 제조업",271.0,의료용 기기 제조업,2719.0,기타 의료용 기기 제조업,27199.0,그 외 기타 의료용 기기 제조업,,,,,,,,
532129,(주)영림원소프트랩,"YoungLimWon SoftLab. Co., Ltd.",060850,권영범,K,1101110944036.0,2208123474,서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 A동 23층,ksystem.co.kr,,02-2093-1100,02-6280-3128,58221.0,19930522.0,12.0,126.864347419732,37.5571161918617,58.0,출판업,582.0,소프트웨어 개발 및 공급업,5822.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221.0,시스템 소프트웨어 개발 및 공급업,,,1100000000,서울특별시,1150000000,강서구,1150000000,
1459212,주식회사 원준,"Onejoon Co., Ltd.",382840,이성제,K,1348110166589.0,1248673730,경기도 수원시 권선구 산업로 174-29,www.onejoon.co.kr/,,031-297-0594,031-297-0640,292.0,20081126.0,12.0,126.984595081126,37.2414308495002,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,,,,,,,4100000000,경기도,4111300000,수원시,4111300000,권선구
244747,(주)파크시스템스,Park Systems Corp.,140860,박상일,K,1101111397648.0,2148615106,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터)",www.parkafm.co.kr,,031-546-6900,031-546-6805,27219.0,19970407.0,12.0,127.041847575792,37.293229934287,27.0,"의료, 정밀, 광학기기 및 시계 제조업",272.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2721.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",27219.0,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",,,4100000000,경기도,4111700000,수원시,4111700000,영통구
1234297,미원스페셜티케미칼(주),"Miwon Specialty Chemical Co., Ltd.",268280,"김형웅, 배원",Y,2101110123944.0,7788700797,전라북도 완주군 봉동읍 완주산단1로 167,www.miramer.co.kr,,063-260-1500,031-471-4334,201.0,20170501.0,12.0,127.137755631776,35.9420511816901,20.0,화학물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,,,,,,,,,,,,
763473,(주)코스메카코리아,"COSMECCA KOREA CO., LTD.",241710,"조임래, 박은희(각자대표)",K,1545110016091.0,3038124119,충청북도 음성군 대소면 대금로 196번길 17-12,www.cosmecca.com,,031-784-6528,043-535-7164,20423.0,19991005.0,12.0,127.466502689181,36.9781519663972,20.0,화학물질 및 화학제품 제조업; 의약품 제외,204.0,기타 화학제품 제조업,2042.0,"세제, 화장품 및 광택제 제조업",20423.0,화장품 제조업,,,4300000000,충청북도,4377000000,음성군,4377034000,대소면
578325,럭스피아(주),"Luxpia Co., Ltd.",092590,성석종,N,1101111936579.0,2208184904,"경기도 수원시 영통구 광교로 109 10층(이의동, 나노소자특화팹센터)",www.luxpialed.com,www.luxpialed.com,070-8671-2500,070-8620-8081,2611.0,20000411.0,12.0,127.041847575792,37.293229934287,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2611.0,전자집적회로 제조업,,,,,4100000000,경기도,4111700000,수원시,4111700000,영통구
442048,(주)아바텍,"AVATEC CO.,LTD.",149950,박명섭,K,1701110179623.0,5038146784,대구광역시 달서구 달서대로 85길 100,www.avatec.co.kr,,053-592-4060,053-592-1030,26211.0,20000901.0,12.0,128.480672681684,35.838263107308,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자부품 제조업,2621.0,표시장치 제조업,26211.0,액정 표시장치 제조업,,,2700000000,대구광역시,2729000000,달서구,2729000000,
663289,위월드(주),"WIWORLD Co.,Ltd",140660,박찬구,N,1601110101024.0,3148134621,대전광역시 유성구  테크노7로 32-4 (용산동),www.wiworld.co.kr,,042-630-0600,042-630-0619,26429.0,20000707.0,12.0,127.400554092772,36.4255362969507,26.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송 장비 제조업,2642.0,방송 및 무선 통신장비 제조업,26429.0,기타 무선 통신장비 제조업,,,3000000000,대전광역시,3020000000,유성구,3020000000,
977377,에이비온(주),ABION Inc.,203400,신영기,K,1101113660142.0,2148807712,서울특별시 구로구 디지털로 242 한화비즈메트로1차 242915호,www.abionbio.com,,02-6006-7650,02-866-7657,70113.0,20070416.0,12.0,126.892678392752,37.4808125646967,70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70113.0,의학 및 약학 연구개발업,,,1100000000,서울특별시,1153000000,구로구,1153000000,
493501,(주)씨디네트웍스,"CDNetworksCo.,Ltd.",073710,쩌우환잉,E,1101111981649.0,2118699301,"서울특별시 강남구 테헤란로8길 37 한동빌딩3,4,6,7층 (역삼동)",www.cdnetworks.co.kr,,02-3441-0400,02-569-9632,631.0,20000527.0,12.0,127.032452068994,37.4965676325056,63.0,정보서비스업,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,,,,,,1100000000,서울특별시,1168000000,강남구,1168000000,
267979,한일화학공업(주),"HANIL CHEMICAL IND. CO.,LTD",007770,대표이사 사장 윤성진,K,1201110003111.0,1338126110,충청남도 당진시 석문면 산단3로6길 47 -,www.hanzinc.com,,02  -3448-4253,02  -3448-4268,201.0,19720328.0,12.0,126.599589362445,36.9992736781348,20.0,화학물질 및 화학제품 제조업; 의약품 제외,201.0,기초 화학물질 제조업,,,,,,,4400000000,충청남도,4427000000,당진시,4427032000,석문면
530121,(주)디에스케이,"DSK Co.,Ltd.",109740,"김태구, 김종원(각자대표)",K,1341110045290.0,1388113022,경기도 안산시 상록구 수인로710(사사동) -,www.dsk.co.kr,,031-416-9100,031-416-9766,29272.0,19950203.0,12.0,126.930152462726,37.2971376765044,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2927.0,반도체 및 디스플레이 제조용 기계 제조업,29272.0,디스플레이 제조용 기계 제조업,,,4100000000,경기도,4127100000,안산시,4127100000,상록구
166272,(주)화승코퍼레이션,"Hwaseung Corporation CO., LTD ",013520,"허성룡,현지호",Y,1845110001252.0,6218105780,부산광역시 연제구 중앙대로 1079 -,www.hscorp.com,http://www.hscorp.com,051-717-7300,055-387-8027,303.0,19780915.0,12.0,129.079980323561,35.1844828378684,30.0,자동차 및 트레일러 제조업,303.0,자동차 신품 부품 제조업,,,,,,,2600000000,부산광역시,2647000000,연제구,2647000000,
659815,(주)금오하이텍,"KUMO HITEC. CO., LTD",165270,이강염,E,1115110049291.0,1278171565,경기도 양주시  은현면 평화로1889번길 130-38,www.kos.co.kr,,031-859-4700,031-866-5399,22223.0,20020115.0,12.0,127.050080957216,37.8605549791207,22.0,고무 및 플라스틱제품 제조업,222.0,플라스틱제품 제조업,2222.0,건축용 플라스틱제품 제조업,22223.0,플라스틱 창호 제조업,,,4100000000,경기도,4163000000,양주시,4163000000,
